GRID_ID,X,Y,Long_WGS84,Lat_WGS84
79778,-961246,95674,-85.684219932434758,81.341997758235863
79782,-902604,11460,-80.727975102664118,81.910522193857361
79783,-887928,-9603,-79.381012517468875,82.042454070311891
79786,-843864,-72811,-75.069522372247164,82.410270949728357
79788,-814462,-114962,-71.966812991273230,82.629821335107550
79790,-785039,-157122,-68.683302382145754,82.826583285665464
79791,-770321,-178204,-66.975757029197425,82.915808142052754
79792,-755598,-199287,-65.226123096577410,82.998608244258804
79804,-578639,-452290,-41.986909788841650,83.420360401888274
79805,-563874,-473366,-39.986391557500163,83.404253324121854
79806,-549107,-494440,-37.998059942430565,83.380167044758764
79807,-534338,-515511,-36.026541841412879,83.348189248045003
79810,-490023,-578707,-30.255272117407685,83.206172829422144
79811,-475249,-599765,-28.391795903490390,83.144009425961983
79812,-460474,-620819,-26.563795286026174,83.074750205451451
79813,-445698,-641870,-24.773876894779470,82.998608243870564
79814,-430922,-662915,-23.024242962360876,82.915808141632567
79815,-416145,-683957,-21.316697609621823,82.826583285214483
79844,11735,-1291008,10.520475269890449,78.419445091558046
79849,85206,-1394811,13.495416509384166,77.461604012346527
79850,99884,-1415533,14.035928417644502,77.266576952356814
79851,114555,-1436242,14.559963059297312,77.070531207751586
79852,129220,-1456936,15.068178748779353,76.873518243383884
79853,143880,-1477617,15.561204624780819,76.675586811016743
79880,536673,-2029875,24.809244633654611,71.109693810952905
79881,551087,-2050072,25.046041345769229,70.898610499721940
79882,565491,-2070249,25.277566997208901,70.687339769251381
79883,579883,-2090406,25.503988332852565,70.475893805523398
79884,594265,-2110541,25.725465464134601,70.264284339949441
80019,-1884235,1387596,-116.368707356297250,68.921524643609814
80021,-1856424,1346993,-115.963935702956680,69.344586963002797
80025,-1800607,1265563,-115.101461417801200,70.189111759018232
80026,-1786612,1245160,-114.874002761417880,70.399847359518759
80027,-1772602,1224739,-114.641506891464630,70.610401765062136
80038,-1617491,999004,-111.700331719013970,72.910668600052148
80048,-1475005,792197,-108.239143944888610,74.963321591323307
80049,-1460685,771442,-107.839942396884380,75.165676088168169
80052,-1417652,709103,-106.573731821125420,75.768745220964931
80053,-1403284,688300,-106.127295699139420,75.968320498536940
80056,-1360110,625820,-104.708013453382550,76.562162668548709
80057,-1345696,604971,-104.206473222582320,76.758339772242508
80062,-1273464,500572,-101.458458917459180,77.723754535612073
80063,-1258986,479663,-100.856123014123170,77.913353970075093
80064,-1244498,458745,-100.234516937055990,78.101647827779502
80065,-1230001,437817,-99.592854533462599,78.288567263507687
80066,-1215493,416881,-98.930318249170725,78.474039575629234
80067,-1200976,395937,-98.246058828652423,78.657987979522318
80068,-1186450,374984,-97.539195227938478,78.840331371272654
80071,-1142815,312079,-95.273697941641814,79.376850432870711
80072,-1128253,291096,-94.466984432307910,79.551867592478018
80073,-1113682,270106,-93.632802991344789,79.724800573896246
80077,-1055316,186081,-90.000000000000000,80.393348416906875
80078,-1040705,165059,-89.012287750098153,80.554047196056842
80079,-1026086,144032,-87.990547303232532,80.711889845997447
80080,-1011460,123000,-86.933673456089494,80.866723353960310
80081,-996826,101963,-85.840579344247445,81.018387258225303
80082,-982186,80922,-84.710207803317374,81.166713556289963
80086,-923558,-3288,-79.796623219991375,81.723019286834912
80087,-908885,-24350,-78.466059043672374,81.851876162479911
80094,-806018,-171857,-67.964922105279655,82.615500173290627
80095,-791302,-192937,-66.298527182748245,82.702117257646407
80096,-776582,-214019,-64.593460966303553,82.782440657997228
80097,-761858,-235101,-62.851483064384674,82.856255249396895
80106,-629168,-424842,-45.971113806289949,83.198451031772194
80107,-614409,-445920,-44.028886188971939,83.198451031753152
